"day","Yeild","irr"
"219","11831.61497557102","528.2133333333278"
"220","11933.369014315516","528.2133333333278"
"221","12033.289474924351","528.2133333333278"
"222","12133.467911414704","528.2133333333278"
"223","12233.97842736291","528.2133333333278"
"224","12334.383549324817","528.2133333333278"
"225","12434.564746593716","528.2133333333278"
"226","12534.609070374996","528.2133333333278"
"227","12632.952748625645","528.2133333333278"
"228","12730.049312221357","528.2133333333278"
"229","12827.82692232486","528.2133333333278"
"230","12926.319392304486","528.2133333333278"
"231","13025.553309509982","528.2133333333278"
"232","13123.480450550705","528.2133333333278"
"233","13219.784710099775","528.2133333333278"
"234","13315.869308008425","528.2133333333278"
"235","13412.279209646886","528.2133333333278"
"236","13509.478944246097","528.2133333333278"
"237","13605.717521659462","528.2133333333278"
"238","13699.347111163226","528.2133333333278"
"239","13790.971682531776","528.2133333333278"
"240","13883.414230153434","528.2133333333278"
"241","13976.154941268362","528.2133333333278"
"242","14069.386919613145","528.2133333333278"
"243","14162.018075695536","528.2133333333278"
"244","14254.001238905712","528.2133333333278"
"245","14346.0963313579","528.2133333333278"
"246","14437.977147374762","528.2133333333278"
"247","14529.63773687584","528.2133333333278"
"248","14619.933401545695","528.2133333333278"
"249","14707.36351122042","528.2133333333278"
"250","14794.49180209922","528.2133333333278"
"251","14881.463620186214","528.2133333333278"
"252","14962.568325354254","528.2133333333278"
"253","15033.210003265307","528.2133333333278"
"254","15103.035470708573","528.2133333333278"
"255","15181.014083846887","528.2133333333278"
"256","15262.430235874808","528.2133333333278"
"257","15349.34912040568","528.2133333333278"
"258","15432.457120519239","528.2133333333278"
"259","15512.61041831907","528.2133333333278"
"260","15597.32537418211","528.2133333333278"
"261","15683.618224324002","528.2133333333278"
"262","15770.876005832692","528.2133333333278"
"263","15851.245466306851","528.2133333333278"
"264","15926.132592181997","528.2133333333278"
"265","16006.659035451641","528.2133333333278"
"266","16082.31028245817","528.2133333333278"
"267","16149.430136278757","528.2133333333278"
"268","16205.515714995136","528.2133333333278"
"269","16260.489744255055","528.2133333333278"
"270","16322.836231354344","528.2133333333278"
"271","16382.641082016171","528.2133333333278"
"272","16439.79576861559","528.2133333333278"
"273","16499.18620215431","528.2133333333278"
"274","16564.599338470616","528.2133333333278"
"275","16634.639768482375","528.2133333333278"
"276","16700.701911019405","528.2133333333278"
"277","16773.45941614098","528.2133333333278"
"278","16853.99739915579","528.2133333333278"
"279","16939.67469599019","528.2133333333278"
"280","17026.030623337483","528.2133333333278"
"281","17111.486359649323","528.2133333333278"
"282","17197.915226230903","528.2133333333278"
"283","17285.003823082552","528.2133333333278"
"284","17372.507270970502","528.2133333333278"
"285","17460.920699138544","528.2133333333278"
"286","17551.8687558379","528.2133333333278"
"287","17643.010191580546","528.2133333333278"
"288","17728.109370179864","528.2133333333278"
"289","17781.596070241354","528.2133333333278"
"290","17832.44496938958","528.2133333333278"
"291","17899.487375189678","528.2133333333278"
"292","17975.60387470064","528.2133333333278"
"293","18057.510684195513","528.2133333333278"
"294","18137.617025714324","528.2133333333278"
"295","18217.312985349803","528.2133333333278"
"296","18294.029498458265","528.2133333333278"
"297","18374.671367337938","528.2133333333278"
"298","18460.642777726593","528.2133333333278"
"299","18548.937894316576","528.2133333333278"
"300","18636.245630081314","528.2133333333278"
"301","18722.320467315356","528.2133333333278"
"302","18807.34650906484","528.2133333333278"
"303","18893.15973513838","528.2133333333278"
"304","18978.38682485725","528.2133333333278"
"305","19065.125687847947","528.2133333333278"
"306","19154.581433110958","528.2133333333278"
"307","19245.707079334068","565.7599999999937"
"308","19337.81090794854","565.7599999999937"
"309","19430.0746338074","565.7599999999937"
"310","19521.9313991506","565.7599999999937"
"311","19613.428110098073","565.7599999999937"
"312","19704.597783600446","565.7599999999937"
"313","19796.087110743178","565.7599999999937"
"314","19888.2609458383","565.7599999999937"
"315","19980.97342746637","565.7599999999937"
"316","20074.190550373045","565.7599999999937"
"317","20167.111703383187","565.7599999999937"
"318","20259.060951915","565.7599999999937"
"319","20350.199463752644","603.7333333333264"
"320","20441.3849467417","603.7333333333264"
"321","20532.970942958793","603.7333333333264"
"322","20624.665612655954","603.7333333333264"
"323","20715.986071315474","603.7333333333264"
"324","20806.791085122997","603.7333333333264"
"325","20896.425617279754","603.7333333333264"
"326","20985.949743534977","603.7333333333264"
"327","21074.958979026887","603.7333333333264"
"328","21155.211663920785","603.7333333333264"
"329","21230.88780134484","603.7333333333264"
"330","21308.419674273995","603.7333333333264"
"331","21387.335367819112","603.7333333333264"
"332","21467.039660573708","603.7333333333264"
"333","21548.35913843505","603.7333333333264"
"334","21629.844696807297","603.7333333333264"
"335","21709.125998187264","603.7333333333264"
"336","21790.152451858907","603.7333333333264"
"337","21874.16819707538","603.7333333333264"
"338","21960.95081567024","641.2799999999924"
"339","22048.00326822121","641.2799999999924"
"340","22135.92609274291","641.2799999999924"
"341","22224.69042334095","641.2799999999924"
"342","22314.660766383888","641.2799999999924"
"343","22404.603876241243","641.2799999999924"
"344","22494.117844857883","641.2799999999924"
"345","22584.552089492598","641.2799999999924"
"346","22675.216594931266","641.2799999999924"
"347","22765.688390534317","679.253333333325"
"348","22856.291354501765","679.253333333325"
"349","22947.424853393713","679.253333333325"
"350","23039.120967673305","679.253333333325"
"351","23130.203847744142","679.253333333325"
"352","23220.218852954167","679.253333333325"
"353","23310.975817549595","679.253333333325"
"354","23402.40923500396","717.2266666666577"
"355","23494.477188080644","717.2266666666577"
"356","23586.640433731725","717.2266666666577"
"357","23678.642131322405","717.2266666666577"
"358","23770.313387993472","717.2266666666577"
"359","23861.6481586138","717.2266666666577"
"360","23952.940533229164","717.2266666666577"
"361","24044.45139585895","717.2266666666577"
"362","24136.202581611822","717.2266666666577"
"363","0.0","0.0"
"364","0.0","0.0"
"365","0.0","0.0"
